121.55831	29.765285	2020/4/2 18:12			121.55831	29.765285
121.5583033	29.76526333	2020/4/2 18:12			121.5583033	29.76526333
121.5583033	29.76528167	2020/4/2 18:12			121.5583033	29.76528167
121.5583	29.76529167	2020/4/2 18:12			121.5583	29.76529167
121.5582983	29.76529833	2020/4/2 18:12			121.5582983	29.76529833
121.5583017	29.76531	2020/4/2 18:13			121.5583017	29.76531
121.5582983	29.76531667	2020/4/2 18:13			121.5582983	29.76531667
121.5582983	29.76534	2020/4/2 18:13			121.5582983	29.76534
121.5582917	29.76536333	2020/4/2 18:13			121.5582917	29.76536333
121.5582967	29.76538	2020/4/2 18:13			121.5582967	29.76538
121.5582967	29.76539167	2020/4/2 18:13			121.5582967	29.76539167
121.5583017	29.7654	2020/4/2 18:13			121.5583017	29.7654
121.5583033	29.76541333	2020/4/2 18:13			121.5583033	29.76541333
121.5583083	29.76542	2020/4/2 18:13			121.5583083	29.76542
121.5583117	29.76544333	2020/4/2 18:13			121.5583117	29.76544333
121.5583083	29.76545833	2020/4/2 18:13			121.5583083	29.76545833
121.558295	29.765395	2020/4/2 18:13			121.558295	29.765395
121.5582867	29.76539667	2020/4/2 18:13			121.5582867	29.76539667
121.5582833	29.76540167	2020/4/2 18:13			121.5582833	29.76540167
121.55828	29.76540333	2020/4/2 18:13			121.55828	29.76540333
121.5582717	29.76541333	2020/4/2 18:13			121.5582717	29.76541333
121.5582733	29.76542	2020/4/2 18:13			121.5582733	29.76542
121.558275	29.76542333	2020/4/2 18:13			121.558275	29.76542333
121.558355	29.76538	2020/4/2 18:13			121.558355	29.76538
121.5582817	29.76542	2020/4/2 18:13			121.5582817	29.76542
121.5582817	29.76542333	2020/4/2 18:13			121.5582817	29.76542333
121.55837	29.76537667	2020/4/2 18:13			121.55837	29.76537667
121.55837	29.76537667	2020/4/2 18:13			121.55837	29.76537667
121.55837	29.76537667	2020/4/2 18:13			121.55837	29.76537667
121.55837	29.76537667	2020/4/2 18:13			121.55837	29.76537667
121.5582817	29.76545333	2020/4/2 18:13			121.5582817	29.76545333
121.558285	29.76544	2020/4/2 18:13			121.558285	29.76544
121.5582967	29.76543	2020/4/2 18:13			121.5582967	29.76543
121.5583067	29.76541167	2020/4/2 18:13			121.5583067	29.76541167
121.558325	29.765395	2020/4/2 18:13			121.558325	29.765395
121.55843	29.7656	2020/4/2 18:13			121.55843	29.7656
121.55835	29.76538167	2020/4/2 18:13			121.55835	29.76538167
121.558355	29.76538	2020/4/2 18:13			121.558355	29.76538
121.5583683	29.76537667	2020/4/2 18:13			121.5583683	29.76537667
121.55837	29.76537667	2020/4/2 18:13			121.55837	29.76537667
121.558395	29.76534833	2020/4/2 18:13			121.558395	29.76534833
121.5584117	29.76534833	2020/4/2 18:13			121.5584117	29.76534833
121.558415	29.76534167	2020/4/2 18:13			121.558415	29.76534167
121.5584183	29.765475	2020/4/2 18:13			121.5584183	29.765475
121.55843	29.7656	2020/4/2 18:13			121.55843	29.7656
121.55845	29.76563667	2020/4/2 18:13			121.55845	29.76563667
121.558475	29.76564	2020/4/2 18:13			121.558475	29.76564
121.5584917	29.76562167	2020/4/2 18:13			121.5584917	29.76562167
121.5585067	29.76561167	2020/4/2 18:13			121.5585067	29.76561167
121.5585133	29.765595	2020/4/2 18:13			121.5585133	29.765595
121.5585133	29.76559667	2020/4/2 18:13			121.5585133	29.76559667
121.558535	29.76557667	2020/4/2 18:13			121.558535	29.76557667
121.5585667	29.76562	2020/4/2 18:13			121.5585667	29.76562
121.5585917	29.76561833	2020/4/2 18:13			121.5585917	29.76561833
121.558675	29.76538	2020/4/2 18:13			121.558675	29.76538
121.558605	29.76563333	2020/4/2 18:13			121.558605	29.76563333
121.5586083	29.76564333	2020/4/2 18:13			121.5586083	29.76564333
121.5586083	29.76564667	2020/4/2 18:13			121.5586083	29.76564667
121.5586217	29.765605	2020/4/2 18:13			121.5586217	29.765605
121.558635	29.76558	2020/4/2 18:14			121.558635	29.76558
121.5586383	29.76557833	2020/4/2 18:14			121.5586383	29.76557833
121.55864	29.76553167	2020/4/2 18:14			121.55864	29.76553167
121.5586317	29.76551667	2020/4/2 18:14			121.5586317	29.76551667
121.55866	29.76547667	2020/4/2 18:14			121.55866	29.76547667
121.5586783	29.76542833	2020/4/2 18:14			121.5586783	29.76542833
121.5586783	29.76541333	2020/4/2 18:14			121.5586783	29.76541333
121.5586817	29.76540333	2020/4/2 18:14			121.5586817	29.76540333
121.55868	29.76539167	2020/4/2 18:14			121.55868	29.76539167
121.558675	29.76538	2020/4/2 18:14			121.558675	29.76538
121.558765	29.76476833	2020/4/2 18:14			121.558765	29.76476833
121.558765	29.76476833	2020/4/2 18:14			121.558765	29.76476833
121.558725	29.76523333	2020/4/2 18:14			121.558725	29.76523333
121.558755	29.76515	2020/4/2 18:14			121.558755	29.76515
121.558785	29.76513	2020/4/2 18:14			121.558785	29.76513
121.5588067	29.76511	2020/4/2 18:14			121.5588067	29.76511
121.5587967	29.76509667	2020/4/2 18:14			121.5587967	29.76509667
121.5587683	29.76508667	2020/4/2 18:14			121.5587683	29.76508667
121.5587533	29.76507667	2020/4/2 18:14			121.5587533	29.76507667
121.5587533	29.76506	2020/4/2 18:14			121.5587533	29.76506
121.5587417	29.76505333	2020/4/2 18:14			121.5587417	29.76505333
121.5587417	29.76503333	2020/4/2 18:14			121.5587417	29.76503333
121.5587533	29.76501333	2020/4/2 18:14			121.5587533	29.76501333
121.5587583	29.76499833	2020/4/2 18:14			121.5587583	29.76499833
121.558755	29.76497333	2020/4/2 18:14			121.558755	29.76497333
121.558765	29.76476833	2020/4/2 18:14			121.558765	29.76476833
121.5588133	29.764715	2020/4/2 18:14			121.5588133	29.764715
121.558855	29.76474	2020/4/2 18:14			121.558855	29.76474
121.5588667	29.76474167	2020/4/2 18:14			121.5588667	29.76474167
121.5588517	29.76472	2020/4/2 18:14			121.5588517	29.76472
121.5588483	29.76470167	2020/4/2 18:14			121.5588483	29.76470167
121.55885	29.76468667	2020/4/2 18:14			121.55885	29.76468667
121.5588567	29.76466667	2020/4/2 18:14			121.5588567	29.76466667
121.5588617	29.76465167	2020/4/2 18:14			121.5588617	29.76465167
121.5588917	29.764685	2020/4/2 18:14			121.5588917	29.764685
121.5588967	29.76467667	2020/4/2 18:14			121.5588967	29.76467667
121.5589033	29.76469667	2020/4/2 18:14			121.5589033	29.76469667
121.5589033	29.76471167	2020/4/2 18:14			121.5589033	29.76471167
121.55889	29.76471	2020/4/2 18:14			121.55889	29.76471
121.5588817	29.764705	2020/4/2 18:14			121.5588817	29.764705
121.55888	29.764705	2020/4/2 18:14			121.55888	29.764705
121.558865	29.76471	2020/4/2 18:14			121.558865	29.76471
121.55886	29.76471167	2020/4/2 18:14			121.55886	29.76471167
121.5588467	29.76471167	2020/4/2 18:14			121.5588467	29.76471167
121.5588317	29.76470833	2020/4/2 18:14			121.5588317	29.76470833
121.55882	29.76472167	2020/4/2 18:14			121.55882	29.76472167
121.5588117	29.76470833	2020/4/2 18:14			121.5588117	29.76470833
121.5588117	29.76470833	2020/4/2 18:14			121.5588117	29.76470833
121.55881	29.76472667	2020/4/2 18:14			121.55881	29.76472667
121.5587917	29.764725	2020/4/2 18:14			121.5587917	29.764725
121.55879	29.764725	2020/4/2 18:14			121.55879	29.764725
121.5587733	29.76472333	2020/4/2 18:14			121.5587733	29.76472333
121.5587683	29.76473333	2020/4/2 18:14			121.5587683	29.76473333
121.5587633	29.76473	2020/4/2 18:14			121.5587633	29.76473
121.55876	29.76472167	2020/4/2 18:14			121.55876	29.76472167
121.5587533	29.764725	2020/4/2 18:14			121.5587533	29.764725
121.5587433	29.76472667	2020/4/2 18:15			121.5587433	29.76472667
121.558735	29.76475667	2020/4/2 18:15			121.558735	29.76475667
121.5587283	29.76478167	2020/4/2 18:15			121.5587283	29.76478167
121.55874	29.76478333	2020/4/2 18:15			121.55874	29.76478333
121.55875	29.76481	2020/4/2 18:15			121.55875	29.76481
